IQRAccX,IQRAccY,IQRAccZ,IQRGyroX,IQRGyroY,IQRGyroZ,IQRMagX,IQRMagY,IQRMagZ,KurtosisAccX,KurtosisAccY,KurtosisAccZ,KurtosisGyroX,KurtosisGyroY,KurtosisGyroZ,KurtosisMagX,KurtosisMagY,KurtosisMagZ,MADAccX,MADAccY,MADAccZ,MADGyroX,MADGyroY,MADGyroZ,MADMagX,MADMagY,MADMagZ,MaxAccX,MaxAccY,MaxAccZ,MaxGyroX,MaxGyroY,MaxGyroZ,MaxMagX,MaxMagY,MaxMagZ,MedianAccX,MedianAccY,MedianAccZ,MedianGyroX,MedianGyroY,MedianGyroZ,MedianMagX,MedianMagY,MedianMagZ,MinAccX,MinAccY,MinAccZ,MinGyroX,MinGyroY,MinGyroZ,MinMagX,MinMagY,MinMagZ,RMSAccX,RMSAccY,RMSAccZ,RMSGyroX,RMSGyroY,RMSGyroZ,RMSMagX,RMSMagY,RMSMagZ,SkewAccX,SkewAccY,SkewAccZ,SkewGyroX,SkewGyroY,SkewGyroZ,SkewMagX,SkewMagY,SkewMagZ,StdAccX,StdAccY,StdAccZ,StdGyroX,StdGyroY,StdGyroZ,StdMagX,StdMagY,StdMagZ,VarianceAccX,VarianceAccY,VarianceAccZ,VarianceGyroX,VarianceGyroY,VarianceGyroZ,VarianceMagX,VarianceMagY,VarianceMagZ,meanAccX,meanAccY,meanAccZ,meanGyroY,meanGyroZ,meanMagX,meanMagY,Label
0.4022465,1.01399575,1.0606855,0.158327,0.10433125,0.13316,1.89415,1.75885275,1.30903625,5.049023577,4.280311167,1.195750758,9.902230377,4.681159853,2.676520446,6.435852683,1.541809786,-0.03988546402,0.3123850287,0.610571176,0.6531685617,0.122600084,0.07936443806,0.1075954082,1.33727236,1.337270877,0.9057009389,3.098255,4.740761,7.542119,0.53167,2.098571,0.104545,-11.364905,51.593055,-46.60173,2.2722135,0.038309,7.0010025,0.0224655,0.021407,-0.0101055,-23.3611915,49.2479185,-47.910766,-6.455097,-0.890688,3.677681,-1.82553,-1.716199,-0.591882,-24.894552,44.016452,-50.441574,2.664416761,1.237715106,6.705332238,0.4106730703,0.6263881795,0.1729084854,22.66208275,49.08169111,48.06539212,-2.453324004,2.00969048,-1.418593319,-2.774587908,0.1189777383,-1.741258161,2.585214548,-1.003360937,-0.6041988298,2.20934233,1.162316977,0.9924584494,0.4099015405,0.626376353,0.162729084,2.980522331,1.603343777,0.9391969028,4.88119353,1.350980754,0.9849737738,0.1680192729,0.3923473356,0.02648075479,8.883513364,2.570711267,0.8820908223,1.489269333,0.4253915,6.631478467,-0.003849133333,-0.0584516,-22.46522827,49.05549603,1
0.60696075,0.9565325,1.1708245,0.13316,0.1536,0.1018015,1.443163,2.0745455,1.614477,3.190248178,2.357476177,0.451529741,1.261313542,2.527346196,1.311851433,4.321475118,1.875813583,-0.1058243021,0.3691820371,0.6851171569,0.3975805413,0.100093441,0.119638586,0.07008557207,1.069818333,1.47100308,1.035082445,1.781377,5.612295,7.843804,0.850721,1.737174,0.171924,-4.509882,51.773452,-49.219802,1.352793,-0.102956,7.2955045,-0.0284015,0.0336575,0.0041425,-20.74546,50.0596955,-50.877918,-9.117585,-0.857168,4.022464,-0.977833,-2.212353,-0.633694,-22.549413,42.392898,-54.455955,2.934700222,1.730610635,6.828475278,0.3905688237,0.7534773606,0.2082511113,19.72524534,49.33450417,51.30071671,-2.116949581,1.842966604,-1.274744428,-0.3993131805,-0.7156286158,-1.551817549,2.335400802,-1.63905594,-0.6644876742,2.933535199,1.656683233,1.029669372,0.3899411241,0.7498855758,0.1979828161,4.311950736,2.360851751,1.262708212,8.605628761,2.744599333,1.060219015,0.1520540803,0.5623283768,0.03919719549,18.59291915,5.573620989,1.594432029,0.08268393333,0.5004136667,6.7503967,-0.07348303333,-0.06458583333,-19.24817873,49.27798373,1
0.85357625,0.994842,0.97927825,0.16358675,0.1193115,0.15186925,1.623558,1.93924975,2.53080725,2.23698797,1.35658386,0.7529229091,3.008178872,2.263306483,1.947245644,3.696535451,3.445567783,-0.6295963203,0.4898769772,0.5892721126,0.6389689389,0.1243762414,0.1012780401,0.1147022619,1.203545346,1.60472787,2.199553069,2.470942,5.377651,7.829439,0.732475,2.072471,0.323727,-4.690278,49.067523,-45.030883,1.309695,0.3783035,7.242829,0.0083505,0.050702,0.0013465,-18.580717,47.1733715,-49.3943415,-8.734494,-0.483653,3.672893,-1.395157,-2.027527,-0.533291,-20.38467,38.965385,-52.361495,2.985568137,1.912489941,6.833073878,0.4029662988,0.8100011814,0.1779169511,17.62779957,46.7875311,49.22894273,-1.903399941,1.637867483,-1.345361323,-1.167754365,0.04984224135,-1.248210325,2.180978782,-1.820798332,0.2815002468,2.984601174,1.624486726,1.09571502,0.4008752266,0.8099441866,0.1758509986,3.870262728,2.228902573,1.786061458,8.907844166,2.638957123,1.200591404,0.1607009473,0.6560095854,0.03092357371,14.97893358,4.96800668,3.190015533,0.07597983333,1.0092872,6.744650267,0.009608766667,-0.02703456667,-17.19768543,46.7344098,1
0.260981,0.4022465,0.4860475,0.070442,0.0989375,0.0543295,1.3529655,1.8941495,1.658114,13.67512479,5.406087431,6.680651536,4.327383759,13.4720835,7.071361426,6.183868129,0.7122713716,1.259408024,0.1916915712,0.3265846515,0.3052841054,0.06120181958,0.0734421835,0.04224823282,1.069819074,1.337274584,1.293855095,1.896304,3.443037,7.791129,0.92316,1.88365,0.227852,-14.972811,50.149894,-43.110961,1.312089,0.713508,7.336208,0.008883,0.044976,0.000947,-20.204273,47.263568,-48.172573,-5.420749,0.344783,3.380785,-0.379145,-0.093777,-0.417176,-21.827831,42.032104,-50.616111,1.707655742,1.159524452,7.08153848,0.2743062722,0.4084994022,0.1092784353,20.15332411,46.88193358,48.08736103,-3.754117571,2.428333154,-2.555146105,1.896794418,3.726861153,-1.647713563,2.048948167,-0.8889432203,1.184815511,1.399770885,0.7115638193,0.9249981709,0.270048878,0.3813815386,0.108689153,1.309502033,1.748180335,1.73045148,1.95935853,0.5063230689,0.8556216162,0.07292639649,0.145451878,0.01181333197,1.714795574,3.056134484,2.994462326,0.9781255556,0.9155183704,7.020866444,0.1463553333,0.01133333333,-20.11073537,46.8493283,1
0.36034575,0.266967,0.3842895,0.06777875,0.063384,0.03908225,1.39806225,0.9921725,1.3526745,10.27816909,9.206134916,2.757886077,5.086897744,7.897105446,1.617286559,10.45535798,5.581261021,3.729775339,0.2768863425,0.195240921,0.2520379293,0.04994812744,0.04086570625,0.02961275541,1.069817591,0.6686335854,1.035086152,1.747856,6.249185,7.546908,0.0981,0.094245,0.137569,-6.313836,48.526336,-42.412811,1.3623705,0.7350575,7.264378,-0.005365,0.0289965,0.004276,-19.302297,47.1733715,-46.950805,-8.720128,0.402246,4.549215,-0.946141,-2.423545,-0.287744,-21.467041,40.408546,-48.172573,2.314011187,1.662233669,7.022764606,0.2696116643,0.6022531467,0.09934790862,19.00188579,46.6377045,46.72242049,-3.342542194,3.200948935,-1.985621898,-2.518350932,-3.009229408,-1.493943295,3.208935134,-2.440522401,1.768696092,2.200224441,1.254216362,0.7844504537,0.2549790661,0.577835729,0.09647386817,2.861690869,1.821506507,1.221435688,4.840987592,1.573058684,0.6153625144,0.06501432413,0.3338941297,0.00930720724,8.189274631,3.317885954,1.491905139,0.7167009,1.090853833,6.9788151,-0.169749,-0.0237234,-18.78516407,46.60212007,1
0.23344675,0.12330775,0.18077125,0.03382225,0.03362325,0.02157225,1.03727475,1.443164,1.35267075,10.04505762,10.14823176,8.333284747,4.938046079,19.81682334,5.604836695,9.020111452,5.776149997,0.699713519,0.149092703,0.09939513533,0.1384431713,0.02546814091,0.02467791393,0.01559623404,0.8023628229,1.203543122,1.035085411,2.877977,6.603545,7.949155,0.902989,0.914717,-0.023748,-29.404434,61.695194,-58.644874,2.6792485,0.584215,7.1470565,0.2136195,0.0398545,-0.1198895,-36.439849,59.0794615,-60.041179,-0.905054,0.201123,5.162162,0.162086,-0.026725,-0.191529,-37.883014,51.232265,-63.706485,2.531499503,1.534597711,7.056497545,0.3199331577,0.1599524958,0.1208786107,36.09802798,58.82045009,60.24877579,-3.216322882,3.292177138,-2.433051855,2.469952173,4.143914734,0.9065143197,2.541320863,-2.167671981,-0.810841355,0.7387087318,1.21315336,0.4025081827,0.1665629131,0.1410369524,0.02226569065,1.348277013,1.885969173,1.040410945,0.5456905904,1.471741076,0.1620128372,0.02774320402,0.01989142193,0.0004957609799,1.817850904,3.556879723,1.082454935,2.421321776,0.9398133103,7.0450085,0.07545448276,-0.1188102586,-36.07283983,58.79020726,1
0.2777415,0.35795175,0.2166865,0.0472055,0.075169,0.0235025,1.082374,1.6686565,1.396309,4.48585971,4.817557044,2.139883948,2.810649683,2.571686813,2.948221472,5.071310592,6.068664998,4.712889253,0.1916915712,0.2875358743,0.1668416755,0.03198269506,0.05666060898,0.01934721765,0.8023665294,1.203546088,1.035085411,2.710374,5.693702,7.484656,1.095272,0.483012,-0.022682,-27.780876,63.679542,-59.692104,2.456576,-0.2968965,7.1398735,0.2146845,0.033463,-0.1233515,-36.439849,61.7853925,-61.873832,-1.9825,-0.747029,5.933134,-0.563103,-0.487725,-0.297525,-38.063407,51.593055,-70.164405,2.297598805,1.502304912,7.028605572,0.3562257869,0.1740295952,0.1442070686,35.85327873,61.36111543,62.25682952,-2.345799507,2.407056205,-1.694234878,0.133926193,-0.6396985388,-1.660323697,2.280657559,-2.286881925,-2.131441982,1.072329496,1.483486775,0.3664656319,0.2923117575,0.1726204202,0.0510092799,2.033196833,2.204077776,2.054866702,1.149890547,2.20073301,0.1342970593,0.08544616356,0.02979780949,0.002601946636,4.13388936,4.857958842,4.222477163,2.03201125,0.2370380536,7.019045464,0.02210182143,-0.1348841429,-35.79558221,61.32151766,1
0.306474,0.282531,0.225067,0.041013,0.048737,0.027964,1.262768,1.443161,1.745384,4.908260483,5.846038382,3.935000098,3.509613484,3.449650133,10.70915237,5.362899574,1.262768469,2.539633869,0.1632923257,0.1845913892,0.1703910252,0.03079809589,0.03672109175,0.02092693031,0.8023650468,1.069817591,1.293849165,4.123025,5.200471,7.264378,0.807913,0.53308,-0.085268,-31.208387,58.808868,-52.186954,3.739934,1.316878,6.680163,0.20816,0.035061,-0.121754,-37.341827,56.463729,-55.328643,-0.119716,0.962518,5.396806,-0.29412,-0.467751,-0.296726,-38.965385,52.495033,-62.310176,3.505177703,1.855748208,6.629219826,0.2532908137,0.1599431171,0.133326938,37.00611673,56.40216872,55.75274126,-2.409263936,2.501953493,-1.83577336,-0.2340768226,-0.4070893705,-3.021636676,2.176534324,-0.678579893,-1.497449815,0.9477102935,0.8692513483,0.3502072341,0.1777564913,0.1591187997,0.03590715443,1.549231478,1.16677403,2.095640829,0.8981548003,0.7555979065,0.1226451068,0.03159737021,0.02531879242,0.00128932374,2.400118172,1.361361638,4.391710485,3.374628265,1.639574184,6.61996302,0.01621753061,-0.1284007347,-36.97367384,56.39009908,1
0.53273725,0.4297815,0.380697,0.06931025,0.12503675,0.02177175,1.21766875,1.21766975,2.05082475,2.813360267,2.205981461,2.874994088,1.624458027,2.084897272,7.795645058,2.363310276,3.415255694,1.054466235,0.2520379293,0.2200885928,0.1845906479,0.04777685649,0.08568180611,0.01757106019,0.8023665294,0.936093543,1.293855095,3.098255,4.60189,7.494233,0.698189,0.49473,-0.084469,-31.208387,61.334403,-56.724952,2.870794,0.8044925,7.0369175,0.2102905,0.0394555,-0.1222865,-36.981037,59.891242,-58.993949,-0.502808,0.339994,5.631449,-0.476017,-0.471746,-0.396063,-38.784992,53.757801,-64.579177,2.630663659,1.687262682,6.928241042,0.3182179744,0.1894993556,0.1553215184,36.48751305,59.43393971,59.55399174,-1.960711699,1.86050811,-1.512102218,-0.6559616874,-0.5528493368,-2.856653936,1.511895418,-1.933889576,-1.235749873,0.9098293403,1.113416862,0.3482810788,0.2443219537,0.1850788598,0.06372927773,1.491120499,1.680157724,1.829762191,0.8277894285,1.239697109,0.1212997098,0.05969321707,0.03425418435,0.00406142084,2.223440342,2.822929976,3.348029677,2.468319643,1.267737452,6.9194815,0.04069178571,-0.1416451667,-36.45703181,59.4101865,1
0.373514,0.679987,0.430979,0.034356,0.073238,0.019707,1.623554,1.803951,1.570847,4.043242435,3.147446934,5.68497715,1.790055423,4.012991181,9.131739065,3.320271352,2.669233034,1.16834151,0.2129891521,0.31238577,0.298185406,0.02724429837,0.06120181958,0.01539830664,1.337273101,1.337274584,1.035086152,2.403901,6.488617,7.992252,0.936279,0.467565,-0.087931,-29.224039,62.416774,-57.248565,2.150103,0.703931,7.125507,0.211356,0.030534,-0.123352,-35.357479,60.071636,-61.612026,-0.905054,0.244221,4.668931,-0.402779,-0.518885,-0.293264,-37.341827,50.149894,-64.579177,1.990674364,1.996692157,7.018034662,0.3393206075,0.1541192452,0.1383786588,35.3191782,59.44830609,61.66126236,-2.167570832,2.03889404,-1.900400454,0.3176067954,-0.8459629213,-2.907878913,1.606326319,-1.76220839,0.6570372356,0.7496755628,1.491282651,0.528979006,0.2572562715,0.1519435474,0.03888430649,1.579357928,2.619826486,1.45546273,0.5620134494,2.223923944,0.2798187888,0.06618078924,0.02308684161,0.001511989291,2.494371466,6.863490816,2.118371758,1.844117939,1.327725735,6.998070571,0.02580504082,-0.132803102,-35.28384867,59.39055149,1
0.83561975,0.325628,0.33640275,0.19854175,0.10959075,0.02336975,1.262767,1.984348,2.66171025,1.67144629,3.767248907,-0.9464983563,1.134680987,0.8816503815,3.962968633,1.737611122,1.08361245,1.256959919,0.5147261317,0.2626874611,0.2342889569,0.01895284546,0.06416331751,0.01658364712,1.06981685,1.337270877,1.940782643,3.797397,4.688086,7.063255,0.253168,0.071547,-0.102579,-32.471153,62.416774,-56.201335,3.2826175,0.526751,6.8046685,0.2062955,-0.0209995,-0.13467,-37.883012,59.8912405,-58.295795,-0.306473,0.138871,6.335381,-0.588404,-0.521282,-0.263436,-38.965385,55.561752,-66.673637,3.083153272,1.495645376,6.76031301,0.252074549,0.2040522235,0.1502100494,37.22233132,59.6382068,59.07615273,-1.654460422,2.217931642,-0.5744068513,-1.557630286,-1.538759474,-2.012737084,1.652056792,-0.7412752955,-1.447836136,1.111521698,1.163908663,0.2257657262,0.2427791044,0.1795401683,0.03547004804,1.785731323,1.447103182,2.765152137,1.235480485,1.354683375,0.05097016314,0.05894169353,0.03223467204,0.001258124308,3.188836357,2.094107619,7.646066342,2.87582225,0.9392932,6.75654215,-0.0969672,-0.1459621,-37.17947165,59.62064745,1
0.684776,0.253798,0.191546,0.046339,0.062585,0.022105,2.345139,0.901978,1.221764,0.1053987106,-0.9936878829,-0.4749835436,9.067658692,8.525010712,2.156772782,-0.3384241723,3.925273873,4.626627994,0.03904803593,0.1100439258,0.1277936395,0.03060016849,0.0475789291,0.02981068281,0.8023650468,0.8023620816,0.9056942671,-7.321842,6.349746,-0.45971,-0.013907,0.490245,0.282598,4.329487,50.510684,-69.117172,-7.410432,6.1917215,-0.7350575,-0.059315,-0.011369,0.128265,2.705929,48.2557445,-73.3933595,-7.532542,6.000175,-1.053502,-0.67305,-0.105247,0.08126,0.541186,43.655662,-74.527862,7.411842256,6.185314507,0.7858616876,0.183139457,0.1311148844,0.1481258504,2.759148931,48.24332931,73.24033788,-0.5720472352,-0.1583736493,-0.2315855618,-3.198821682,3.039036881,1.487679397,-0.427765588,-1.656904484,2.071268944,0.05624098431,0.0980064876,0.1581930512,0.1541198902,0.1308166885,0.04843526373,0.9729620734,1.437116248,1.246405225,0.003163048316,0.009605271612,0.02502504146,0.02375294055,0.01711300598,0.002345974773,0.9466551963,2.06530311,1.553525984,-7.411628875,6.184538,-0.769775,0.0088378125,0.1399831875,2.58190775,48.2219195,2
0.684776,0.253798,0.191546,0.046339,0.062585,0.022105,2.345139,0.901978,1.221764,0.1053987106,-0.9936878829,-0.4749835436,9.067658692,8.525010712,2.156772782,-0.3384241723,3.925273873,4.626627994,0.03904803593,0.1100439258,0.1277936395,0.03060016849,0.0475789291,0.02981068281,0.8023650468,0.8023620816,0.9056942671,-7.321842,6.349746,-0.45971,-0.013907,0.490245,0.282598,4.329487,50.510684,-69.117172,-7.410432,6.1917215,-0.7350575,-0.059315,-0.011369,0.128265,2.705929,48.2557445,-73.3933595,-7.532542,6.000175,-1.053502,-0.67305,-0.105247,0.08126,0.541186,43.655662,-74.527862,7.411842256,6.185314507,0.7858616876,0.183139457,0.1311148844,0.1481258504,2.759148931,48.24332931,73.24033788,-0.5720472352,-0.1583736493,-0.2315855618,-3.198821682,3.039036881,1.487679397,-0.427765588,-1.656904484,2.071268944,0.05624098431,0.0980064876,0.1581930512,0.1541198902,0.1308166885,0.04843526373,0.9729620734,1.437116248,1.246405225,0.003163048316,0.009605271612,0.02502504146,0.02375294055,0.01711300598,0.002345974773,0.9466551963,2.06530311,1.553525984,-7.411628875,6.184538,-0.769775,0.0088378125,0.1399831875,2.58190775,48.2219195,2
0.684776,0.253798,0.191546,0.046339,0.062585,0.022105,2.345139,0.901978,1.221764,0.1053987106,-0.9936878829,-0.4749835436,9.067658692,8.525010712,2.156772782,-0.3384241723,3.925273873,4.626627994,0.03904803593,0.1100439258,0.1277936395,0.03060016849,0.0475789291,0.02981068281,0.8023650468,0.8023620816,0.9056942671,-7.321842,6.349746,-0.45971,-0.013907,0.490245,0.282598,4.329487,50.510684,-69.117172,-7.410432,6.1917215,-0.7350575,-0.059315,-0.011369,0.128265,2.705929,48.2557445,-73.3933595,-7.532542,6.000175,-1.053502,-0.67305,-0.105247,0.08126,0.541186,43.655662,-74.527862,7.411842256,6.185314507,0.7858616876,0.183139457,0.1311148844,0.1481258504,2.759148931,48.24332931,73.24033788,-0.5720472352,-0.1583736493,-0.2315855618,-3.198821682,3.039036881,1.487679397,-0.427765588,-1.656904484,2.071268944,0.05624098431,0.0980064876,0.1581930512,0.1541198902,0.1308166885,0.04843526373,0.9729620734,1.437116248,1.246405225,0.003163048316,0.009605271612,0.02502504146,0.02375294055,0.01711300598,0.002345974773,0.9466551963,2.06530311,1.553525984,-7.411628875,6.184538,-0.769775,0.0088378125,0.1399831875,2.58190775,48.2219195,2
0.684776,0.253798,0.191546,0.046339,0.062585,0.022105,2.345139,0.901978,1.221764,0.1053987106,-0.9936878829,-0.4749835436,9.067658692,8.525010712,2.156772782,-0.3384241723,3.925273873,4.626627994,0.03904803593,0.1100439258,0.1277936395,0.03060016849,0.0475789291,0.02981068281,0.8023650468,0.8023620816,0.9056942671,-7.321842,6.349746,-0.45971,-0.013907,0.490245,0.282598,4.329487,50.510684,-69.117172,-7.410432,6.1917215,-0.7350575,-0.059315,-0.011369,0.128265,2.705929,48.2557445,-73.3933595,-7.532542,6.000175,-1.053502,-0.67305,-0.105247,0.08126,0.541186,43.655662,-74.527862,7.411842256,6.185314507,0.7858616876,0.183139457,0.1311148844,0.1481258504,2.759148931,48.24332931,73.24033788,-0.5720472352,-0.1583736493,-0.2315855618,-3.198821682,3.039036881,1.487679397,-0.427765588,-1.656904484,2.071268944,0.05624098431,0.0980064876,0.1581930512,0.1541198902,0.1308166885,0.04843526373,0.9729620734,1.437116248,1.246405225,0.003163048316,0.009605271612,0.02502504146,0.02375294055,0.01711300598,0.002345974773,0.9466551963,2.06530311,1.553525984,-7.411628875,6.184538,-0.769775,0.0088378125,0.1399831875,2.58190775,48.2219195,2
0.36034575,0.266967,0.3842895,0.06777875,0.063384,0.03908225,1.39806225,0.9921725,1.3526745,5.181171299,3.378214301,5.573468089,4.659033152,5.135995084,12.18799412,0.6310743168,-1.035961781,-0.8502287587,0.04614821795,0.04614747665,0.09229569461,0.03277218074,0.02369050085,0.02408561434,0.6686365506,0.8023665294,0.7763157258,-7.345785,5.760743,1.580254,0.287987,0.366691,0.322395,0,42.753688,-45.030883,-7.6163435,5.490184,0.407035,-0.0008375,0.019942,-0.0002515,-1.262767,41.490921,-46.950805,-7.93,5.162162,-0.430978,-0.181003,-0.203767,-0.053915,-3.607906,40.228153,-48.347114,7.621040727,5.481898751,0.5417239348,0.08414084262,0.1046721348,0.07540045174,1.656791144,41.52429918,46.72353458,-0.461176258,-0.5076752755,1.08822184,1.27617489,1.183117234,3.545238209,-0.7632128112,-0.156110392,0.2389335083,0.0977315845,0.1074139449,0.3430706738,0.0831943458,0.1034440121,0.07447151014,0.8295732362,0.7244510996,0.8835761137,0.00955146261,0.01153775556,0.1176974873,0.006921299173,0.01070066364,0.005546005822,0.6881917542,0.5248293958,0.7807067487,-7.62041405,5.4808463,0.41924615,0.01598725,0.01179925,-1.43414265,41.51797915,2
0.36034575,0.266967,0.3842895,0.06777875,0.063384,0.03908225,1.39806225,0.9921725,1.3526745,5.181171299,3.378214301,5.573468089,4.659033152,5.135995084,12.18799412,0.6310743168,-1.035961781,-0.8502287587,0.04614821795,0.04614747665,0.09229569461,0.03277218074,0.02369050085,0.02408561434,0.6686365506,0.8023665294,0.7763157258,-7.345785,5.760743,1.580254,0.287987,0.366691,0.322395,0,42.753688,-45.030883,-7.6163435,5.490184,0.407035,-0.0008375,0.019942,-0.0002515,-1.262767,41.490921,-46.950805,-7.93,5.162162,-0.430978,-0.181003,-0.203767,-0.053915,-3.607906,40.228153,-48.347114,7.621040727,5.481898751,0.5417239348,0.08414084262,0.1046721348,0.07540045174,1.656791144,41.52429918,46.72353458,-0.461176258,-0.5076752755,1.08822184,1.27617489,1.183117234,3.545238209,-0.7632128112,-0.156110392,0.2389335083,0.0977315845,0.1074139449,0.3430706738,0.0831943458,0.1034440121,0.07447151014,0.8295732362,0.7244510996,0.8835761137,0.00955146261,0.01153775556,0.1176974873,0.006921299173,0.01070066364,0.005546005822,0.6881917542,0.5248293958,0.7807067487,-7.62041405,5.4808463,0.41924615,0.01598725,0.01179925,-1.43414265,41.51797915,2
0.36034575,0.266967,0.3842895,0.06777875,0.063384,0.03908225,1.39806225,0.9921725,1.3526745,5.181171299,3.378214301,5.573468089,4.659033152,5.135995084,12.18799412,0.6310743168,-1.035961781,-0.8502287587,0.04614821795,0.04614747665,0.09229569461,0.03277218074,0.02369050085,0.02408561434,0.6686365506,0.8023665294,0.7763157258,-7.345785,5.760743,1.580254,0.287987,0.366691,0.322395,0,42.753688,-45.030883,-7.6163435,5.490184,0.407035,-0.0008375,0.019942,-0.0002515,-1.262767,41.490921,-46.950805,-7.93,5.162162,-0.430978,-0.181003,-0.203767,-0.053915,-3.607906,40.228153,-48.347114,7.621040727,5.481898751,0.5417239348,0.08414084262,0.1046721348,0.07540045174,1.656791144,41.52429918,46.72353458,-0.461176258,-0.5076752755,1.08822184,1.27617489,1.183117234,3.545238209,-0.7632128112,-0.156110392,0.2389335083,0.0977315845,0.1074139449,0.3430706738,0.0831943458,0.1034440121,0.07447151014,0.8295732362,0.7244510996,0.8835761137,0.00955146261,0.01153775556,0.1176974873,0.006921299173,0.01070066364,0.005546005822,0.6881917542,0.5248293958,0.7807067487,-7.62041405,5.4808463,0.41924615,0.01598725,0.01179925,-1.43414265,41.51797915,2
0.36034575,0.266967,0.3842895,0.06777875,0.063384,0.03908225,1.39806225,0.9921725,1.3526745,5.181171299,3.378214301,5.573468089,4.659033152,5.135995084,12.18799412,0.6310743168,-1.035961781,-0.8502287587,0.04614821795,0.04614747665,0.09229569461,0.03277218074,0.02369050085,0.02408561434,0.6686365506,0.8023665294,0.7763157258,-7.345785,5.760743,1.580254,0.287987,0.366691,0.322395,0,42.753688,-45.030883,-7.6163435,5.490184,0.407035,-0.0008375,0.019942,-0.0002515,-1.262767,41.490921,-46.950805,-7.93,5.162162,-0.430978,-0.181003,-0.203767,-0.053915,-3.607906,40.228153,-48.347114,7.621040727,5.481898751,0.5417239348,0.08414084262,0.1046721348,0.07540045174,1.656791144,41.52429918,46.72353458,-0.461176258,-0.5076752755,1.08822184,1.27617489,1.183117234,3.545238209,-0.7632128112,-0.156110392,0.2389335083,0.0977315845,0.1074139449,0.3430706738,0.0831943458,0.1034440121,0.07447151014,0.8295732362,0.7244510996,0.8835761137,0.00955146261,0.01153775556,0.1176974873,0.006921299173,0.01070066364,0.005546005822,0.6881917542,0.5248293958,0.7807067487,-7.62041405,5.4808463,0.41924615,0.01598725,0.01179925,-1.43414265,41.51797915,2
0.83561975,0.325628,0.33640275,0.19854175,0.10959075,0.02336975,1.262767,1.984348,2.66171025,-0.1194814067,0.2361429669,0.742467008,20.23144397,8.281422768,0.3719070376,0.1604208729,-0.2980695571,1.422935016,0.06744654012,0.03904803593,0.06744654012,0.01697801931,0.01618853362,0.01105576474,1.337270136,0.5349139848,0.7763157258,-3.371208,8.911673,0.63689,0.400709,0.152242,-0.086067,-12.627672,42.934082,-62.310176,-3.5244445,8.839843,0.392669,0.205097,0.0378575,-0.1198895,-16.055181,42.032104,-64.230102,-3.739934,8.720128,0.167603,0.174603,-0.077326,-0.157707,-18.219924,40.588943,-67.371788,3.54967886,8.82916527,0.4091106649,0.2123473423,0.04819522839,0.1187904729,15.94499588,41.99079946,64.3674848,-0.6626048694,-0.5543576821,0.2557807436,4.154668283,-0.1474115204,-0.1407290837,0.6785108795,-0.301883148,-0.5864592292,0.08640128945,0.04120376144,0.09032897693,0.03470901448,0.02980916527,0.01495433919,1.288784891,0.5643663413,0.9134121982,0.007465182818,0.001697749957,0.008159324073,0.001204715686,0.0008885863344,0.0002236322607,1.660966496,0.3185093672,0.8343218438,-3.548627175,8.829069125,0.39901405,0.03787075,-0.117845425,-15.89282628,41.98700668,2
0.83561975,0.325628,0.33640275,0.19854175,0.10959075,0.02336975,1.262767,1.984348,2.66171025,-0.1194814067,0.2361429669,0.742467008,20.23144397,8.281422768,0.3719070376,0.1604208729,-0.2980695571,1.422935016,0.06744654012,0.03904803593,0.06744654012,0.01697801931,0.01618853362,0.01105576474,1.337270136,0.5349139848,0.7763157258,-3.371208,8.911673,0.63689,0.400709,0.152242,-0.086067,-12.627672,42.934082,-62.310176,-3.5244445,8.839843,0.392669,0.205097,0.0378575,-0.1198895,-16.055181,42.032104,-64.230102,-3.739934,8.720128,0.167603,0.174603,-0.077326,-0.157707,-18.219924,40.588943,-67.371788,3.54967886,8.82916527,0.4091106649,0.2123473423,0.04819522839,0.1187904729,15.94499588,41.99079946,64.3674848,-0.6626048694,-0.5543576821,0.2557807436,4.154668283,-0.1474115204,-0.1407290837,0.6785108795,-0.301883148,-0.5864592292,0.08640128945,0.04120376144,0.09032897693,0.03470901448,0.02980916527,0.01495433919,1.288784891,0.5643663413,0.9134121982,0.007465182818,0.001697749957,0.008159324073,0.001204715686,0.0008885863344,0.0002236322607,1.660966496,0.3185093672,0.8343218438,-3.548627175,8.829069125,0.39901405,0.03787075,-0.117845425,-15.89282628,41.98700668,2
